loan_id,customer_id,payment_number,payment_amount,payment_status
LN007461,CUST009507,10,109.24,On-Time
LN006425,CUST008186,1,125.06,On-Time
LN006425,CUST008186,2,125.06,On-Time
LN006425,CUST008186,3,125.06,On-Time
LN006425,CUST008186,4,125.06,On-Time
LN006425,CUST008186,5,125.06,On-Time
LN006425,CUST008186,6,125.06,On-Time
LN006425,CUST008186,7,125.06,On-Time
LN006425,CUST008186,8,125.06,On-Time
LN006425,CUST008186,9,125.06,On-Time
LN006425,CUST008186,10,125.06,On-Time
LN006425,CUST008186,11,125.06,On-Time
LN006425,CUST008186,12,125.06,On-Time
LN006425,CUST008186,13,125.06,On-Time
LN006425,CUST008186,14,125.06,On-Time
LN006425,CUST008186,15,125.06,On-Time
LN006425,CUST008186,16,125.06,On-Time
LN006425,CUST008186,17,125.06,On-Time
LN005141,CUST006512,1,116.38,On-Time
LN005141,CUST006512,2,116.38,On-Time
LN005141,CUST006512,3,116.38,On-Time
LN005141,CUST006512,4,116.38,On-Time
LN005141,CUST006512,5,116.38,On-Time
LN005141,CUST006512,6,116.38,On-Time
LN005141,CUST006512,7,116.38,On-Time
LN005141,CUST006512,8,116.38,On-Time
LN005141,CUST006512,9,116.38,On-Time
LN005141,CUST006512,10,116.38,On-Time
LN005141,CUST006512,11,116.38,On-Time
LN005141,CUST006512,12,116.38,On-Time
LN005141,CUST006512,13,116.38,On-Time
LN005141,CUST006512,14,116.38,On-Time
LN005141,CUST006512,15,116.38,On-Time
LN005141,CUST006512,16,116.38,On-Time
LN005141,CUST006512,17,116.38,On-Time
LN005141,CUST006512,18,116.38,On-Time
LN005141,CUST006512,19,116.38,On-Time
LN005141,CUST006512,20,116.38,On-Time
LN005141,CUST006512,21,116.38,On-Time
LN005141,CUST006512,22,116.38,On-Time
LN005141,CUST006512,23,116.38,On-Time
LN005141,CUST006512,24,116.38,On-Time
LN010057,CUST012799,1,328.41,On-Time
LN010057,CUST012799,2,328.41,On-Time
LN010057,CUST012799,3,328.41,On-Time
LN010057,CUST012799,4,328.41,On-Time
LN010057,CUST012799,5,328.41,On-Time
LN010057,CUST012799,6,328.41,On-Time
LN010057,CUST012799,7,328.41,On-Time
LN010057,CUST012799,8,328.41,On-Time
LN010057,CUST012799,9,328.41,On-Time
LN010057,CUST012799,10,328.41,On-Time
LN010057,CUST012799,11,328.41,On-Time
LN010057,CUST012799,12,328.41,On-Time
LN010057,CUST012799,13,328.41,On-Time
LN010057,CUST012799,14,328.41,On-Time
LN010057,CUST012799,15,328.41,On-Time
LN013854,CUST017673,1,87.42,On-Time
LN013854,CUST017673,2,87.42,On-Time
LN013854,CUST017673,3,87.42,On-Time
LN013854,CUST017673,4,87.42,On-Time
LN013854,CUST017673,5,87.42,On-Time
LN013854,CUST017673,6,87.42,On-Time
LN000840,CUST001081,1,15.79,On-Time
LN000840,CUST001081,2,15.79,On-Time
LN000840,CUST001081,3,15.79,On-Time
LN000840,CUST001081,4,15.79,On-Time
LN000840,CUST001081,5,15.79,On-Time
LN000840,CUST001081,6,15.79,On-Time
LN000840,CUST001081,7,15.79,On-Time
LN000840,CUST001081,8,15.79,On-Time
LN000840,CUST001081,9,15.79,On-Time
LN000840,CUST001081,10,15.79,On-Time
LN000840,CUST001081,11,15.79,On-Time
LN000840,CUST001081,12,15.79,On-Time
LN000840,CUST001081,13,15.79,On-Time
LN000840,CUST001081,14,15.79,On-Time
LN000840,CUST001081,15,15.79,On-Time
LN000840,CUST001081,16,15.79,On-Time
LN000840,CUST001081,17,15.79,On-Time
LN000840,CUST001081,18,15.79,On-Time
LN000840,CUST001081,19,15.79,On-Time
LN000840,CUST001081,20,15.79,On-Time
LN000840,CUST001081,21,15.79,On-Time
LN000840,CUST001081,22,15.79,On-Time
LN000840,CUST001081,23,15.79,On-Time
LN000840,CUST001081,24,15.79,On-Time
LN012525,CUST015989,1,100.22,On-Time
LN012525,CUST015989,2,100.22,On-Time
LN012525,CUST015989,3,100.22,On-Time
LN012525,CUST015989,4,100.22,On-Time
LN012525,CUST015989,5,100.22,On-Time
LN012525,CUST015989,6,100.22,On-Time
LN012525,CUST015989,7,100.22,On-Time
LN012525,CUST015989,8,100.22,On-Time
LN012525,CUST015989,9,100.22,On-Time
LN012525,CUST015989,10,100.22,On-Time
LN012525,CUST015989,11,100.22,On-Time
LN012525,CUST015989,12,100.22,On-Time
LN012525,CUST015989,13,100.22,On-Time
LN012525,CUST015989,14,100.22,On-Time
LN012525,CUST015989,15,100.22,On-Time
LN012525,CUST015989,16,100.22,On-Time
LN012525,CUST015989,17,100.22,On-Time
LN012525,CUST015989,18,100.22,On-Time
LN012525,CUST015989,19,100.22,On-Time
LN012525,CUST015989,20,100.22,On-Time
LN015576,CUST019740,1,121.94,On-Time
LN015576,CUST019740,2,121.94,On-Time
LN015576,CUST019740,3,121.94,On-Time
LN015576,CUST019740,4,121.94,On-Time
LN015576,CUST019740,5,121.94,On-Time
LN015576,CUST019740,6,121.94,On-Time
LN015576,CUST019740,7,121.94,On-Time
LN015576,CUST019740,8,121.94,On-Time
LN015576,CUST019740,9,121.94,On-Time
LN015576,CUST019740,10,121.94,On-Time
LN011270,CUST014350,1,409.51,On-Time
LN011270,CUST014350,2,409.51,On-Time
LN011270,CUST014350,3,409.51,On-Time
LN011270,CUST014350,4,409.51,On-Time
LN011270,CUST014350,5,409.51,On-Time
LN011270,CUST014350,6,409.51,On-Time
LN011270,CUST014350,7,409.51,On-Time
LN011270,CUST014350,8,409.51,On-Time
LN011270,CUST014350,9,409.51,On-Time
LN011270,CUST014350,10,409.51,On-Time
LN011270,CUST014350,11,409.51,On-Time
LN011270,CUST014350,12,409.51,On-Time
LN011270,CUST014350,13,409.51,On-Time
LN011270,CUST014350,14,409.51,On-Time
LN011270,CUST014350,15,409.51,On-Time
LN011270,CUST014350,16,409.51,On-Time
LN011270,CUST014350,17,409.51,On-Time
LN011270,CUST014350,18,409.51,On-Time
LN011270,CUST014350,19,409.51,On-Time
LN011270,CUST014350,20,409.51,On-Time
LN011270,CUST014350,21,409.51,On-Time
LN011270,CUST014350,22,409.51,On-Time
LN011270,CUST014350,23,409.51,On-Time
LN011270,CUST014350,24,409.51,On-Time
LN013928,CUST017759,1,427.95,On-Time
LN006335,CUST008073,1,386.26,On-Time
LN006335,CUST008073,2,386.26,On-Time
LN006335,CUST008073,3,386.26,On-Time
LN006335,CUST008073,4,386.26,On-Time
LN006335,CUST008073,5,386.26,On-Time
LN006335,CUST008073,6,386.26,On-Time
LN006335,CUST008073,7,386.26,On-Time
LN006335,CUST008073,8,386.26,On-Time
LN006335,CUST008073,9,386.26,On-Time
LN006335,CUST008073,10,386.26,On-Time
LN006335,CUST008073,11,386.26,On-Time
LN006335,CUST008073,12,386.26,On-Time
LN006335,CUST008073,13,386.26,On-Time
LN006335,CUST008073,14,386.26,On-Time
LN006335,CUST008073,15,386.26,On-Time
LN006335,CUST008073,16,386.26,On-Time
LN006335,CUST008073,17,386.26,On-Time
LN006335,CUST008073,18,386.26,On-Time
LN006335,CUST008073,19,386.26,On-Time
LN006335,CUST008073,20,386.26,On-Time
LN006335,CUST008073,21,386.26,On-Time
LN006335,CUST008073,22,386.26,On-Time
LN006335,CUST008073,23,386.26,On-Time
LN006335,CUST008073,24,386.26,On-Time
LN010529,CUST013387,1,141.09,On-Time
LN010529,CUST013387,2,141.09,On-Time
LN010529,CUST013387,3,141.09,On-Time
LN010529,CUST013387,4,141.09,On-Time
LN010529,CUST013387,5,141.09,On-Time
LN010529,CUST013387,6,141.09,On-Time
LN010529,CUST013387,7,141.09,On-Time
LN010529,CUST013387,8,141.09,On-Time
LN010529,CUST013387,9,141.09,On-Time
LN010529,CUST013387,10,141.09,On-Time
LN010529,CUST013387,11,141.09,On-Time
LN010529,CUST013387,12,141.09,On-Time
LN010529,CUST013387,13,141.09,On-Time
LN010529,CUST013387,14,141.09,On-Time
LN010529,CUST013387,15,141.09,On-Time
LN010529,CUST013387,16,141.09,On-Time
LN010529,CUST013387,17,141.09,On-Time
LN010529,CUST013387,18,141.09,On-Time
LN010529,CUST013387,19,141.09,On-Time
LN014201,CUST018100,1,278.36,On-Time
LN014201,CUST018100,2,278.36,On-Time
LN014201,CUST018100,3,278.36,On-Time
LN014201,CUST018100,4,278.36,On-Time
LN014201,CUST018100,5,278.36,On-Time
LN014201,CUST018100,6,278.36,On-Time
LN014201,CUST018100,7,278.36,On-Time
LN014201,CUST018100,8,278.36,On-Time
LN014201,CUST018100,9,278.36,On-Time
LN014201,CUST018100,10,278.36,On-Time
LN014201,CUST018100,11,278.36,On-Time
LN014201,CUST018100,12,278.36,On-Time
LN008861,CUST011327,1,18.28,On-Time
LN008861,CUST011327,2,18.28,On-Time
LN008861,CUST011327,3,18.28,On-Time
LN008861,CUST011327,4,18.28,On-Time
LN008861,CUST011327,5,18.28,On-Time
LN008861,CUST011327,6,18.28,On-Time
LN008861,CUST011327,7,18.28,On-Time
LN008861,CUST011327,8,18.28,On-Time
LN008861,CUST011327,9,18.28,On-Time
LN008861,CUST011327,10,18.28,On-Time
LN008861,CUST011327,11,18.28,On-Time
LN008861,CUST011327,12,18.28,On-Time
LN008861,CUST011327,13,18.28,On-Time
LN008861,CUST011327,14,18.28,On-Time
LN008861,CUST011327,15,18.28,On-Time
LN008861,CUST011327,16,18.28,On-Time
LN008861,CUST011327,17,18.28,On-Time
LN008861,CUST011327,18,18.28,On-Time
LN008861,CUST011327,19,18.28,On-Time
LN008861,CUST011327,20,18.28,On-Time
LN008861,CUST011327,21,18.28,On-Time
LN008861,CUST011327,22,18.28,On-Time
LN008861,CUST011327,23,18.28,On-Time
LN008861,CUST011327,24,18.28,On-Time
LN010653,CUST013552,1,80.75,On-Time
LN010653,CUST013552,2,80.75,On-Time
LN010653,CUST013552,3,80.75,On-Time
LN010653,CUST013552,4,80.75,On-Time
LN010653,CUST013552,5,80.75,On-Time
LN010653,CUST013552,6,80.75,On-Time
LN010653,CUST013552,7,80.75,On-Time
LN010653,CUST013552,8,80.75,On-Time
LN010653,CUST013552,9,80.75,On-Time
LN010653,CUST013552,10,80.75,On-Time
LN010653,CUST013552,11,80.75,On-Time
LN010653,CUST013552,12,80.75,On-Time
LN010653,CUST013552,13,80.75,On-Time
LN010653,CUST013552,14,80.75,On-Time
LN010653,CUST013552,15,80.75,On-Time
LN010653,CUST013552,16,80.75,On-Time
LN010653,CUST013552,17,80.75,On-Time
LN010653,CUST013552,18,80.75,On-Time
LN004626,CUST005830,1,180.84,On-Time
LN004626,CUST005830,2,180.84,On-Time
LN004626,CUST005830,3,180.84,On-Time
LN004626,CUST005830,4,180.84,On-Time
LN004626,CUST005830,5,180.84,On-Time
LN004626,CUST005830,6,180.84,On-Time
LN004626,CUST005830,7,180.84,On-Time
LN004626,CUST005830,8,180.84,On-Time
LN004626,CUST005830,9,180.84,On-Time
LN004626,CUST005830,10,180.84,On-Time
LN004626,CUST005830,11,180.84,On-Time
LN004626,CUST005830,12,180.84,On-Time
LN004626,CUST005830,13,180.84,On-Time
LN004626,CUST005830,14,180.84,On-Time
LN004626,CUST005830,15,180.84,On-Time
LN004626,CUST005830,16,180.84,On-Time
LN004626,CUST005830,17,180.84,On-Time
LN004626,CUST005830,18,180.84,On-Time
LN004626,CUST005830,19,180.84,On-Time
LN004626,CUST005830,20,180.84,On-Time
LN004626,CUST005830,21,180.84,On-Time
LN004626,CUST005830,22,180.84,On-Time
LN004626,CUST005830,23,180.84,On-Time
LN004626,CUST005830,24,180.84,On-Time
LN014603,CUST018574,1,30.17,On-Time
LN014603,CUST018574,2,30.17,On-Time
LN014603,CUST018574,3,30.17,On-Time
LN014603,CUST018574,4,30.17,On-Time
LN014603,CUST018574,5,30.17,On-Time
LN014603,CUST018574,6,30.17,On-Time
LN014603,CUST018574,7,30.17,On-Time
LN014603,CUST018574,8,30.17,On-Time
LN014603,CUST018574,9,30.17,On-Time
LN014603,CUST018574,10,30.17,On-Time
LN014603,CUST018574,11,30.17,On-Time
LN014603,CUST018574,12,30.17,On-Time
LN014603,CUST018574,13,30.17,On-Time
LN014603,CUST018574,14,30.17,On-Time
LN014603,CUST018574,15,30.17,On-Time
LN014603,CUST018574,16,30.17,On-Time
LN014603,CUST018574,17,30.17,On-Time
LN014603,CUST018574,18,30.17,On-Time
LN014603,CUST018574,19,30.17,On-Time
LN014603,CUST018574,20,30.17,On-Time
LN014603,CUST018574,21,30.17,On-Time
LN014603,CUST018574,22,30.17,On-Time
LN014603,CUST018574,23,30.17,On-Time
LN014603,CUST018574,24,30.17,On-Time
LN008609,CUST011009,1,24.96,On-Time
LN008609,CUST011009,2,24.96,On-Time
LN008609,CUST011009,3,24.96,On-Time
LN008609,CUST011009,4,24.96,On-Time
LN008609,CUST011009,5,24.96,On-Time
LN000745,CUST000953,1,143.36,On-Time
LN000745,CUST000953,2,143.36,On-Time
LN000745,CUST000953,3,143.36,On-Time
LN000745,CUST000953,4,143.36,On-Time
LN000745,CUST000953,5,143.36,On-Time
LN000745,CUST000953,6,143.36,On-Time
LN000745,CUST000953,7,143.36,On-Time
LN000745,CUST000953,8,143.36,On-Time
LN000745,CUST000953,9,143.36,On-Time
LN000745,CUST000953,10,143.36,On-Time
LN000745,CUST000953,11,143.36,On-Time
LN000745,CUST000953,12,143.36,On-Time
LN001966,CUST002511,1,549.88,On-Time
LN001966,CUST002511,2,549.88,On-Time
LN001966,CUST002511,3,549.88,On-Time
LN001966,CUST002511,4,549.88,Late
LN001966,CUST002511,5,549.88,On-Time
LN001966,CUST002511,6,549.88,On-Time
LN001966,CUST002511,7,549.88,On-Time
LN001966,CUST002511,8,549.88,On-Time
LN001966,CUST002511,9,549.88,On-Time
LN010244,CUST013035,1,1189.69,On-Time
LN010244,CUST013035,2,1189.69,On-Time
LN010244,CUST013035,3,1189.69,On-Time
LN010244,CUST013035,4,1189.69,On-Time
LN010244,CUST013035,5,1189.69,On-Time
LN010244,CUST013035,6,1189.69,On-Time
LN010244,CUST013035,7,1189.69,On-Time
LN010244,CUST013035,8,1189.69,On-Time
LN010244,CUST013035,9,1189.69,On-Time
LN010244,CUST013035,10,1189.69,On-Time
LN010244,CUST013035,11,1189.69,On-Time
LN010244,CUST013035,12,1189.69,On-Time
LN010244,CUST013035,13,1189.69,On-Time
LN010244,CUST013035,14,1189.69,On-Time
LN010244,CUST013035,15,1189.69,On-Time
LN014562,CUST018523,1,190.52,On-Time
LN014562,CUST018523,2,190.52,On-Time
LN014562,CUST018523,3,190.52,On-Time
LN014562,CUST018523,4,190.52,On-Time
LN014562,CUST018523,5,190.52,On-Time
LN014562,CUST018523,6,190.52,On-Time
LN014562,CUST018523,7,190.52,On-Time
LN014562,CUST018523,8,190.52,On-Time
LN014562,CUST018523,9,190.52,On-Time
LN014562,CUST018523,10,190.52,On-Time
LN014562,CUST018523,11,190.52,On-Time
LN014562,CUST018523,12,190.52,On-Time
LN001143,CUST001471,1,53.78,On-Time
LN001143,CUST001471,2,53.78,On-Time
LN005373,CUST006807,1,81.36,On-Time
LN005373,CUST006807,2,81.36,On-Time
LN005373,CUST006807,3,81.36,On-Time
LN005373,CUST006807,4,81.36,On-Time
LN005373,CUST006807,5,81.36,On-Time
LN005373,CUST006807,6,81.36,On-Time
LN005373,CUST006807,7,81.36,On-Time
LN005373,CUST006807,8,81.36,On-Time
LN005373,CUST006807,9,81.36,On-Time
LN005373,CUST006807,10,81.36,On-Time
LN005373,CUST006807,11,81.36,On-Time
LN005373,CUST006807,12,81.36,On-Time
LN005373,CUST006807,13,81.36,On-Time
LN005373,CUST006807,14,81.36,On-Time
LN005373,CUST006807,15,81.36,On-Time
LN005373,CUST006807,16,81.36,Missed
LN005373,CUST006807,17,81.36,On-Time
LN005373,CUST006807,18,81.36,On-Time
LN005373,CUST006807,19,81.36,On-Time
LN005373,CUST006807,20,81.36,On-Time
LN005373,CUST006807,21,81.36,On-Time
LN005373,CUST006807,22,81.36,On-Time
LN005373,CUST006807,23,81.36,On-Time
LN005373,CUST006807,24,81.36,On-Time
LN003014,CUST003815,1,89.91,On-Time
LN003014,CUST003815,2,89.91,On-Time
LN003014,CUST003815,3,89.91,On-Time
LN003014,CUST003815,4,89.91,On-Time
LN003014,CUST003815,5,89.91,On-Time
LN003014,CUST003815,6,89.91,On-Time
LN003014,CUST003815,7,89.91,On-Time
LN003014,CUST003815,8,89.91,On-Time
LN003014,CUST003815,9,89.91,On-Time
LN003014,CUST003815,10,89.91,On-Time
LN003014,CUST003815,11,89.91,On-Time
LN003014,CUST003815,12,89.91,On-Time
LN003014,CUST003815,13,89.91,On-Time
LN003014,CUST003815,14,89.91,On-Time
LN003014,CUST003815,15,89.91,On-Time
LN003014,CUST003815,16,89.91,On-Time
LN003014,CUST003815,17,89.91,On-Time
LN003014,CUST003815,18,89.91,On-Time
LN003014,CUST003815,19,89.91,On-Time
LN001207,CUST001537,1,46.32,On-Time
LN001207,CUST001537,2,46.32,On-Time
LN001207,CUST001537,3,46.32,On-Time
LN001207,CUST001537,4,46.32,On-Time
LN001207,CUST001537,5,46.32,On-Time
LN001207,CUST001537,6,46.32,On-Time
LN004886,CUST006173,1,52.94,On-Time
LN004886,CUST006173,2,52.94,On-Time
LN004886,CUST006173,3,52.94,On-Time
LN004886,CUST006173,4,52.94,On-Time
LN004886,CUST006173,5,52.94,On-Time
LN004886,CUST006173,6,52.94,On-Time
LN004886,CUST006173,7,52.94,On-Time
LN004886,CUST006173,8,52.94,On-Time
LN004886,CUST006173,9,52.94,On-Time
LN004886,CUST006173,10,52.94,On-Time
LN004886,CUST006173,11,52.94,On-Time
LN004886,CUST006173,12,52.94,On-Time
LN004886,CUST006173,13,52.94,On-Time
LN004886,CUST006173,14,52.94,On-Time
LN004886,CUST006173,15,52.94,On-Time
LN004886,CUST006173,16,52.94,On-Time
LN004886,CUST006173,17,52.94,On-Time
LN004886,CUST006173,18,52.94,On-Time
LN004886,CUST006173,19,52.94,On-Time
LN004886,CUST006173,20,52.94,On-Time
LN004886,CUST006173,21,52.94,On-Time
LN004886,CUST006173,22,52.94,On-Time
LN004886,CUST006173,23,52.94,On-Time
LN014959,CUST019005,1,23.16,On-Time
LN014959,CUST019005,2,23.16,On-Time
LN014959,CUST019005,3,23.16,On-Time
LN014959,CUST019005,4,23.16,On-Time
LN014959,CUST019005,5,23.16,On-Time
LN014959,CUST019005,6,23.16,On-Time
LN014959,CUST019005,7,23.16,On-Time
LN014959,CUST019005,8,23.16,On-Time
LN014959,CUST019005,9,23.16,On-Time
LN014959,CUST019005,10,23.16,On-Time
LN014959,CUST019005,11,23.16,On-Time
LN014959,CUST019005,12,23.16,On-Time
LN014959,CUST019005,13,23.16,On-Time
LN014959,CUST019005,14,23.16,On-Time
LN014959,CUST019005,15,23.16,On-Time
LN014959,CUST019005,16,23.16,On-Time
LN014959,CUST019005,17,23.16,On-Time
LN014959,CUST019005,18,23.16,On-Time
LN014959,CUST019005,19,23.16,On-Time
LN014959,CUST019005,20,23.16,On-Time
LN014959,CUST019005,21,23.16,On-Time
LN014959,CUST019005,22,23.16,On-Time
LN014959,CUST019005,23,23.16,On-Time
LN014959,CUST019005,24,23.16,On-Time
LN015331,CUST019447,1,126.13,On-Time
LN015331,CUST019447,2,126.13,On-Time
LN015331,CUST019447,3,126.13,On-Time
LN015331,CUST019447,4,126.13,On-Time
LN015331,CUST019447,5,126.13,On-Time
LN015331,CUST019447,6,126.13,On-Time
LN015331,CUST019447,7,126.13,On-Time
LN015331,CUST019447,8,126.13,On-Time
LN015331,CUST019447,9,126.13,On-Time
LN015331,CUST019447,10,126.13,On-Time
LN015331,CUST019447,11,126.13,On-Time
LN015331,CUST019447,12,126.13,On-Time
LN015331,CUST019447,13,126.13,On-Time
LN015331,CUST019447,14,126.13,On-Time
LN015331,CUST019447,15,126.13,On-Time
LN015331,CUST019447,16,126.13,On-Time
LN015331,CUST019447,17,126.13,On-Time
LN015331,CUST019447,18,126.13,On-Time
LN015331,CUST019447,19,126.13,On-Time
LN015331,CUST019447,20,126.13,On-Time
LN015331,CUST019447,21,126.13,Missed
LN015331,CUST019447,22,126.13,On-Time
LN015331,CUST019447,23,126.13,On-Time
LN015331,CUST019447,24,126.13,On-Time
LN011358,CUST014472,1,273.68,On-Time
LN011358,CUST014472,2,273.68,On-Time
LN011358,CUST014472,3,273.68,On-Time
LN011358,CUST014472,4,273.68,On-Time
LN011358,CUST014472,5,273.68,On-Time
LN011358,CUST014472,6,273.68,On-Time
LN011358,CUST014472,7,273.68,On-Time
LN011358,CUST014472,8,273.68,On-Time
LN011358,CUST014472,9,273.68,On-Time
LN011358,CUST014472,10,273.68,On-Time
LN011358,CUST014472,11,273.68,On-Time
LN011358,CUST014472,12,273.68,On-Time
LN011358,CUST014472,13,273.68,On-Time
LN011358,CUST014472,14,273.68,On-Time
LN011358,CUST014472,15,273.68,Late
LN011358,CUST014472,16,273.68,On-Time
LN011358,CUST014472,17,273.68,On-Time
LN011358,CUST014472,18,273.68,On-Time
LN011358,CUST014472,19,273.68,On-Time
LN011358,CUST014472,20,273.68,On-Time
LN011358,CUST014472,21,273.68,On-Time
LN011358,CUST014472,22,273.68,On-Time
LN011358,CUST014472,23,273.68,On-Time
LN011358,CUST014472,24,273.68,On-Time
LN014266,CUST018174,1,352.44,On-Time
LN014266,CUST018174,2,352.44,On-Time
LN014266,CUST018174,3,352.44,On-Time
LN014266,CUST018174,4,352.44,On-Time
LN014266,CUST018174,5,352.44,On-Time
LN014266,CUST018174,6,352.44,On-Time
LN014266,CUST018174,7,352.44,On-Time
LN014266,CUST018174,8,352.44,On-Time
LN014266,CUST018174,9,352.44,On-Time
LN014266,CUST018174,10,352.44,On-Time
LN014266,CUST018174,11,352.44,On-Time
LN014266,CUST018174,12,352.44,On-Time
LN012002,CUST015308,1,198.78,On-Time
LN012002,CUST015308,2,198.78,On-Time
LN012002,CUST015308,3,198.78,On-Time
LN012002,CUST015308,4,198.78,On-Time
LN012002,CUST015308,5,198.78,On-Time
LN012002,CUST015308,6,198.78,On-Time
LN012002,CUST015308,7,198.78,On-Time
LN005538,CUST007040,1,160.87,On-Time
LN005538,CUST007040,2,160.87,On-Time
LN005538,CUST007040,3,160.87,On-Time
LN005538,CUST007040,4,160.87,On-Time
LN005538,CUST007040,5,160.87,On-Time
LN005538,CUST007040,6,160.87,On-Time
LN005538,CUST007040,7,160.87,On-Time
LN005538,CUST007040,8,160.87,On-Time
LN009698,CUST012379,1,103.44,On-Time
LN009698,CUST012379,2,103.44,On-Time
LN009698,CUST012379,3,103.44,On-Time
LN009698,CUST012379,4,103.44,On-Time
LN009698,CUST012379,5,103.44,On-Time
LN009698,CUST012379,6,103.44,On-Time
LN009698,CUST012379,7,103.44,On-Time
LN009698,CUST012379,8,103.44,On-Time
LN009698,CUST012379,9,103.44,On-Time
LN009698,CUST012379,10,103.44,On-Time
LN009698,CUST012379,11,103.44,On-Time
LN009698,CUST012379,12,103.44,On-Time
LN009698,CUST012379,13,103.44,On-Time
LN009698,CUST012379,14,103.44,On-Time
LN009698,CUST012379,15,103.44,On-Time
LN009698,CUST012379,16,103.44,On-Time
LN009698,CUST012379,17,103.44,On-Time
LN009698,CUST012379,18,103.44,On-Time
LN009698,CUST012379,19,103.44,On-Time
LN009698,CUST012379,20,103.44,On-Time
LN009698,CUST012379,21,103.44,On-Time
LN009698,CUST012379,22,103.44,On-Time
LN009698,CUST012379,23,103.44,On-Time
LN009698,CUST012379,24,103.44,On-Time
LN000531,CUST000663,1,46.86,On-Time
LN000531,CUST000663,2,46.86,On-Time
LN000531,CUST000663,3,46.86,On-Time
LN000531,CUST000663,4,46.86,On-Time
LN000531,CUST000663,5,46.86,On-Time
LN000531,CUST000663,6,46.86,On-Time
LN000531,CUST000663,7,46.86,On-Time
LN000531,CUST000663,8,46.86,On-Time
LN000531,CUST000663,9,46.86,On-Time
LN000531,CUST000663,10,46.86,On-Time
LN000531,CUST000663,11,46.86,On-Time
LN000531,CUST000663,12,46.86,On-Time
LN000531,CUST000663,13,46.86,On-Time
LN000531,CUST000663,14,46.86,On-Time
LN000531,CUST000663,15,46.86,On-Time
LN000531,CUST000663,16,46.86,On-Time
LN000531,CUST000663,17,46.86,On-Time
LN000531,CUST000663,18,46.86,On-Time
LN000531,CUST000663,19,46.86,On-Time
LN000531,CUST000663,20,46.86,On-Time
LN000531,CUST000663,21,46.86,On-Time
LN000531,CUST000663,22,46.86,On-Time
LN000531,CUST000663,23,46.86,On-Time
LN000531,CUST000663,24,46.86,On-Time
LN014968,CUST019009,1,24.96,On-Time
LN014968,CUST019009,2,24.96,On-Time
LN014968,CUST019009,3,24.96,On-Time
LN014968,CUST019009,4,24.96,On-Time
LN014968,CUST019009,5,24.96,On-Time
LN014968,CUST019009,6,24.96,On-Time
LN014968,CUST019009,7,24.96,On-Time
LN014968,CUST019009,8,24.96,On-Time
LN014968,CUST019009,9,24.96,On-Time
LN014968,CUST019009,10,24.96,On-Time
LN014968,CUST019009,11,24.96,On-Time
LN014968,CUST019009,12,24.96,On-Time
LN014968,CUST019009,13,24.96,On-Time
LN014968,CUST019009,14,24.96,On-Time
LN014968,CUST019009,15,24.96,On-Time
LN015216,CUST019315,1,2371.95,On-Time
LN015216,CUST019315,2,2371.95,On-Time
LN015216,CUST019315,3,2371.95,On-Time
LN015216,CUST019315,4,2371.95,On-Time
LN015216,CUST019315,5,2371.95,On-Time
LN015216,CUST019315,6,2371.95,On-Time
LN015216,CUST019315,7,2371.95,On-Time
LN015216,CUST019315,8,2371.95,On-Time
LN015216,CUST019315,9,2371.95,On-Time
LN015216,CUST019315,10,2371.95,On-Time
LN015216,CUST019315,11,2371.95,On-Time
LN015216,CUST019315,12,2371.95,On-Time
LN015565,CUST019721,1,43.24,On-Time
LN015565,CUST019721,2,43.24,Late
LN013148,CUST016765,1,58.94,On-Time
LN013148,CUST016765,2,58.94,On-Time
LN013148,CUST016765,3,58.94,On-Time
LN013148,CUST016765,4,58.94,On-Time
LN013148,CUST016765,5,58.94,On-Time
LN013148,CUST016765,6,58.94,On-Time
LN013148,CUST016765,7,58.94,On-Time
LN013148,CUST016765,8,58.94,On-Time
LN013148,CUST016765,9,58.94,On-Time
LN013148,CUST016765,10,58.94,On-Time
LN005660,CUST007199,1,2592.3,On-Time
LN005660,CUST007199,2,2592.3,On-Time
LN005660,CUST007199,3,2592.3,On-Time
LN005660,CUST007199,4,2592.3,On-Time
LN005660,CUST007199,5,2592.3,On-Time
LN005660,CUST007199,6,2592.3,On-Time
LN005660,CUST007199,7,2592.3,On-Time
LN005660,CUST007199,8,2592.3,On-Time
LN005660,CUST007199,9,2592.3,On-Time
LN005660,CUST007199,10,2592.3,On-Time
LN005660,CUST007199,11,2592.3,On-Time
LN005660,CUST007199,12,2592.3,On-Time
LN005660,CUST007199,13,2592.3,Missed
LN005660,CUST007199,14,2592.3,On-Time
LN005660,CUST007199,15,2592.3,On-Time
LN005660,CUST007199,16,2592.3,On-Time
LN005660,CUST007199,17,2592.3,On-Time
LN005660,CUST007199,18,2592.3,On-Time
LN005660,CUST007199,19,2592.3,On-Time
LN005660,CUST007199,20,2592.3,On-Time
LN005660,CUST007199,21,2592.3,On-Time
LN005660,CUST007199,22,2592.3,On-Time
LN005660,CUST007199,23,2592.3,On-Time
LN005660,CUST007199,24,2592.3,On-Time
LN006178,CUST007869,1,189.36,On-Time
LN006178,CUST007869,2,189.36,On-Time
LN006178,CUST007869,3,189.36,On-Time
LN006178,CUST007869,4,189.36,On-Time
LN006178,CUST007869,5,189.36,On-Time
LN006178,CUST007869,6,189.36,On-Time
LN006178,CUST007869,7,189.36,On-Time
LN006178,CUST007869,8,189.36,On-Time
LN006178,CUST007869,9,189.36,On-Time
