customer_id,product_id,adoption_date,product_name,product_category
CUST007661,PRD01,2024-10-25,Checking Account,Transaction
CUST007661,PRD12,2023-12-20,Bancassurance,Insurance
CUST007662,PRD03,2024-03-02,Credit Card,Card
CUST007662,PRD11,2021-09-18,Overdraft Facility,Credit
CUST007662,PRD07,2024-07-05,Mortgage,Loan
CUST007662,PRD01,2023-08-16,Checking Account,Transaction
CUST007662,PRD04,2021-10-10,Debit Card,Card
CUST007662,PRD02,2020-06-24,Savings Account,Deposit
CUST007663,PRD01,2022-05-24,Checking Account,Transaction
CUST007663,PRD10,2022-03-05,Investment Account,Investment
CUST007663,PRD02,2023-07-18,Savings Account,Deposit
CUST007664,PRD01,2021-11-15,Checking Account,Transaction
CUST007664,PRD09,2021-09-11,Term Deposit,Deposit
CUST007664,PRD06,2021-10-05,Auto Loan,Loan
CUST007664,PRD08,2020-02-02,Consumer Loan,Loan
CUST007665,PRD10,2022-10-22,Investment Account,Investment
CUST007665,PRD03,2024-09-24,Credit Card,Card
CUST007665,PRD01,2018-12-01,Checking Account,Transaction
CUST007665,PRD04,2017-03-09,Debit Card,Card
CUST007665,PRD02,2019-02-20,Savings Account,Deposit
CUST007666,PRD01,2024-09-21,Checking Account,Transaction
CUST007666,PRD03,2024-12-15,Credit Card,Card
CUST007666,PRD09,2024-08-15,Term Deposit,Deposit
CUST007666,PRD11,2023-09-06,Overdraft Facility,Credit
CUST007667,PRD01,2024-05-09,Checking Account,Transaction
CUST007667,PRD08,2024-03-25,Consumer Loan,Loan
CUST007668,PRD01,2019-02-18,Checking Account,Transaction
CUST007669,PRD01,2019-10-02,Checking Account,Transaction
CUST007669,PRD02,2019-09-01,Savings Account,Deposit
CUST007669,PRD05,2023-11-03,Personal Loan,Loan
CUST007669,PRD06,2024-01-06,Auto Loan,Loan
CUST007670,PRD01,2023-04-28,Checking Account,Transaction
CUST007670,PRD06,2024-09-17,Auto Loan,Loan
CUST007670,PRD11,2024-03-17,Overdraft Facility,Credit
CUST007670,PRD02,2024-07-08,Savings Account,Deposit
CUST007671,PRD04,2023-02-23,Debit Card,Card
CUST007671,PRD01,2024-10-18,Checking Account,Transaction
CUST007671,PRD07,2024-05-21,Mortgage,Loan
CUST007672,PRD01,2024-07-23,Checking Account,Transaction
CUST007672,PRD02,2017-11-06,Savings Account,Deposit
CUST007673,PRD01,2023-05-26,Checking Account,Transaction
CUST007673,PRD03,2024-10-05,Credit Card,Card
CUST007673,PRD11,2023-11-28,Overdraft Facility,Credit
CUST007673,PRD02,2024-11-09,Savings Account,Deposit
CUST007674,PRD01,2024-10-25,Checking Account,Transaction
CUST007674,PRD07,2023-09-21,Mortgage,Loan
CUST007675,PRD01,2024-01-16,Checking Account,Transaction
CUST007675,PRD03,2024-10-25,Credit Card,Card
CUST007675,PRD08,2024-03-18,Consumer Loan,Loan
CUST007675,PRD07,2024-06-25,Mortgage,Loan
CUST007676,PRD10,2024-03-12,Investment Account,Investment
CUST007676,PRD11,2024-02-08,Overdraft Facility,Credit
CUST007676,PRD07,2024-06-02,Mortgage,Loan
CUST007676,PRD01,2024-01-30,Checking Account,Transaction
CUST007676,PRD04,2023-08-19,Debit Card,Card
CUST007677,PRD04,2022-11-27,Debit Card,Card
CUST007677,PRD01,2020-08-01,Checking Account,Transaction
CUST007677,PRD08,2018-07-16,Consumer Loan,Loan
CUST007678,PRD01,2024-03-17,Checking Account,Transaction
CUST007678,PRD02,2020-08-09,Savings Account,Deposit
CUST007678,PRD11,2021-12-16,Overdraft Facility,Credit
CUST007678,PRD07,2019-09-08,Mortgage,Loan
CUST007679,PRD01,2023-06-16,Checking Account,Transaction
CUST007679,PRD06,2023-10-04,Auto Loan,Loan
CUST007679,PRD07,2021-09-04,Mortgage,Loan
CUST007680,PRD04,2019-02-14,Debit Card,Card
CUST007680,PRD01,2018-05-05,Checking Account,Transaction
CUST007680,PRD12,2024-06-11,Bancassurance,Insurance
CUST007680,PRD02,2018-03-30,Savings Account,Deposit
CUST007681,PRD01,2023-11-25,Checking Account,Transaction
CUST007681,PRD12,2022-06-07,Bancassurance,Insurance
CUST007681,PRD02,2024-06-02,Savings Account,Deposit
CUST007682,PRD01,2024-02-09,Checking Account,Transaction
CUST007682,PRD10,2020-08-21,Investment Account,Investment
CUST007682,PRD07,2020-06-29,Mortgage,Loan
CUST007683,PRD01,2023-03-04,Checking Account,Transaction
CUST007683,PRD08,2024-02-21,Consumer Loan,Loan
CUST007684,PRD01,2023-03-02,Checking Account,Transaction
CUST007685,PRD09,2024-08-25,Term Deposit,Deposit
CUST007685,PRD11,2023-03-15,Overdraft Facility,Credit
CUST007685,PRD07,2024-06-13,Mortgage,Loan
CUST007685,PRD01,2022-10-08,Checking Account,Transaction
CUST007685,PRD02,2023-12-28,Savings Account,Deposit
CUST007686,PRD04,2022-04-20,Debit Card,Card
CUST007686,PRD01,2022-05-07,Checking Account,Transaction
CUST007686,PRD11,2020-08-12,Overdraft Facility,Credit
CUST007686,PRD12,2024-10-04,Bancassurance,Insurance
CUST007687,PRD05,2021-02-24,Personal Loan,Loan
CUST007687,PRD01,2021-01-12,Checking Account,Transaction
CUST007687,PRD02,2023-08-06,Savings Account,Deposit
CUST007688,PRD12,2023-03-15,Bancassurance,Insurance
CUST007688,PRD01,2023-03-30,Checking Account,Transaction
CUST007688,PRD08,2022-10-26,Consumer Loan,Loan
CUST007688,PRD04,2020-07-09,Debit Card,Card
CUST007688,PRD02,2021-06-05,Savings Account,Deposit
CUST007689,PRD04,2018-07-27,Debit Card,Card
CUST007689,PRD01,2024-07-05,Checking Account,Transaction
CUST007689,PRD03,2018-04-20,Credit Card,Card
CUST007689,PRD07,2022-12-07,Mortgage,Loan
CUST007690,PRD01,2021-10-07,Checking Account,Transaction
CUST007691,PRD01,2023-02-13,Checking Account,Transaction
CUST007692,PRD01,2017-12-09,Checking Account,Transaction
CUST007692,PRD05,2022-01-06,Personal Loan,Loan
CUST007693,PRD01,2022-02-20,Checking Account,Transaction
CUST007693,PRD03,2018-04-28,Credit Card,Card
CUST007693,PRD07,2018-11-25,Mortgage,Loan
CUST007694,PRD05,2022-07-30,Personal Loan,Loan
CUST007694,PRD11,2017-08-09,Overdraft Facility,Credit
CUST007694,PRD07,2022-11-17,Mortgage,Loan
CUST007694,PRD01,2018-01-06,Checking Account,Transaction
CUST007694,PRD08,2020-12-22,Consumer Loan,Loan
CUST007694,PRD02,2021-06-01,Savings Account,Deposit
CUST007695,PRD01,2020-02-15,Checking Account,Transaction
CUST007695,PRD08,2020-11-27,Consumer Loan,Loan
CUST007696,PRD01,2022-09-10,Checking Account,Transaction
CUST007697,PRD01,2021-02-04,Checking Account,Transaction
CUST007697,PRD10,2016-02-06,Investment Account,Investment
CUST007697,PRD07,2021-09-21,Mortgage,Loan
CUST007698,PRD01,2024-10-07,Checking Account,Transaction
CUST007698,PRD10,2020-10-11,Investment Account,Investment
CUST007698,PRD06,2022-02-07,Auto Loan,Loan
CUST007698,PRD08,2021-02-18,Consumer Loan,Loan
CUST007699,PRD04,2024-06-11,Debit Card,Card
CUST007699,PRD01,2024-11-22,Checking Account,Transaction
CUST007699,PRD07,2024-02-16,Mortgage,Loan
CUST007700,PRD09,2023-07-09,Term Deposit,Deposit
CUST007700,PRD03,2024-11-06,Credit Card,Card
CUST007700,PRD01,2023-02-14,Checking Account,Transaction
CUST007700,PRD04,2023-08-14,Debit Card,Card
CUST007700,PRD02,2023-02-27,Savings Account,Deposit
CUST007701,PRD01,2023-04-18,Checking Account,Transaction
CUST007701,PRD10,2024-10-22,Investment Account,Investment
CUST007702,PRD01,2018-07-07,Checking Account,Transaction
CUST007702,PRD11,2021-01-17,Overdraft Facility,Credit
CUST007703,PRD10,2024-05-25,Investment Account,Investment
CUST007703,PRD03,2024-11-18,Credit Card,Card
CUST007703,PRD07,2024-04-12,Mortgage,Loan
CUST007703,PRD01,2024-08-27,Checking Account,Transaction
CUST007703,PRD02,2024-04-16,Savings Account,Deposit
CUST007704,PRD01,2023-04-03,Checking Account,Transaction
CUST007705,PRD01,2021-03-29,Checking Account,Transaction
CUST007705,PRD10,2021-12-04,Investment Account,Investment
CUST007705,PRD03,2020-05-19,Credit Card,Card
CUST007705,PRD12,2022-01-15,Bancassurance,Insurance
CUST007706,PRD04,2024-06-18,Debit Card,Card
CUST007706,PRD01,2024-07-01,Checking Account,Transaction
CUST007706,PRD10,2024-08-20,Investment Account,Investment
CUST007707,PRD01,2020-03-19,Checking Account,Transaction
CUST007707,PRD02,2021-02-24,Savings Account,Deposit
CUST007708,PRD01,2021-03-09,Checking Account,Transaction
CUST007708,PRD03,2024-04-24,Credit Card,Card
CUST007709,PRD04,2024-05-31,Debit Card,Card
CUST007709,PRD01,2024-03-23,Checking Account,Transaction
CUST007710,PRD01,2020-07-18,Checking Account,Transaction
CUST007710,PRD03,2023-08-29,Credit Card,Card
CUST007710,PRD02,2024-03-06,Savings Account,Deposit
CUST007710,PRD05,2024-07-17,Personal Loan,Loan
CUST007711,PRD01,2024-04-17,Checking Account,Transaction
CUST007712,PRD01,2023-12-08,Checking Account,Transaction
CUST007712,PRD02,2024-07-01,Savings Account,Deposit
CUST007712,PRD08,2023-12-26,Consumer Loan,Loan
CUST007713,PRD01,2024-12-13,Checking Account,Transaction
CUST007713,PRD03,2024-12-15,Credit Card,Card
CUST007714,PRD01,2022-01-19,Checking Account,Transaction
CUST007715,PRD01,2020-12-24,Checking Account,Transaction
CUST007715,PRD05,2021-03-28,Personal Loan,Loan
CUST007716,PRD01,2024-12-09,Checking Account,Transaction
CUST007716,PRD12,2024-08-10,Bancassurance,Insurance
CUST007716,PRD03,2024-12-05,Credit Card,Card
CUST007716,PRD02,2024-10-31,Savings Account,Deposit
CUST007717,PRD01,2024-09-21,Checking Account,Transaction
CUST007717,PRD06,2022-05-07,Auto Loan,Loan
CUST007718,PRD01,2021-04-05,Checking Account,Transaction
CUST007718,PRD10,2024-10-23,Investment Account,Investment
CUST007718,PRD03,2020-01-09,Credit Card,Card
CUST007718,PRD12,2023-07-02,Bancassurance,Insurance
CUST007719,PRD01,2023-11-09,Checking Account,Transaction
CUST007720,PRD04,2022-11-04,Debit Card,Card
CUST007720,PRD01,2023-12-26,Checking Account,Transaction
CUST007720,PRD11,2023-10-29,Overdraft Facility,Credit
CUST007721,PRD04,2023-04-17,Debit Card,Card
CUST007721,PRD01,2023-11-02,Checking Account,Transaction
CUST007722,PRD05,2021-03-27,Personal Loan,Loan
CUST007722,PRD01,2016-08-25,Checking Account,Transaction
CUST007722,PRD02,2024-06-14,Savings Account,Deposit
CUST007722,PRD08,2018-06-29,Consumer Loan,Loan
CUST007723,PRD01,2023-10-04,Checking Account,Transaction
CUST007723,PRD08,2024-03-15,Consumer Loan,Loan
CUST007724,PRD04,2021-10-04,Debit Card,Card
CUST007724,PRD01,2022-08-23,Checking Account,Transaction
CUST007725,PRD01,2023-10-11,Checking Account,Transaction
CUST007725,PRD06,2024-02-19,Auto Loan,Loan
CUST007725,PRD11,2023-02-18,Overdraft Facility,Credit
CUST007725,PRD12,2024-02-12,Bancassurance,Insurance
CUST007726,PRD01,2022-10-06,Checking Account,Transaction
CUST007727,PRD01,2023-10-28,Checking Account,Transaction
CUST007728,PRD01,2016-04-21,Checking Account,Transaction
CUST007728,PRD03,2018-04-02,Credit Card,Card
CUST007729,PRD10,2022-03-22,Investment Account,Investment
CUST007729,PRD07,2022-01-25,Mortgage,Loan
CUST007729,PRD01,2024-03-20,Checking Account,Transaction
CUST007729,PRD04,2021-11-06,Debit Card,Card
CUST007729,PRD02,2022-09-17,Savings Account,Deposit
CUST007730,PRD10,2022-10-27,Investment Account,Investment
CUST007730,PRD05,2024-05-16,Personal Loan,Loan
CUST007730,PRD01,2024-07-17,Checking Account,Transaction
CUST007730,PRD04,2023-12-06,Debit Card,Card
CUST007730,PRD08,2022-09-05,Consumer Loan,Loan
CUST007731,PRD10,2021-07-28,Investment Account,Investment
CUST007731,PRD09,2023-08-08,Term Deposit,Deposit
CUST007731,PRD03,2020-01-08,Credit Card,Card
CUST007731,PRD01,2022-07-02,Checking Account,Transaction
CUST007731,PRD04,2022-02-09,Debit Card,Card
CUST007731,PRD02,2021-09-06,Savings Account,Deposit
CUST007732,PRD04,2024-01-06,Debit Card,Card
CUST007732,PRD01,2020-01-05,Checking Account,Transaction
CUST007733,PRD04,2022-01-04,Debit Card,Card
CUST007733,PRD01,2023-08-24,Checking Account,Transaction
CUST007733,PRD10,2024-06-25,Investment Account,Investment
CUST007733,PRD03,2024-12-09,Credit Card,Card
CUST007734,PRD09,2024-07-17,Term Deposit,Deposit
CUST007734,PRD03,2023-11-24,Credit Card,Card
CUST007734,PRD11,2024-08-07,Overdraft Facility,Credit
CUST007734,PRD07,2024-08-20,Mortgage,Loan
CUST007734,PRD01,2024-11-22,Checking Account,Transaction
CUST007734,PRD02,2024-09-27,Savings Account,Deposit
CUST007735,PRD10,2022-06-09,Investment Account,Investment
CUST007735,PRD07,2024-10-01,Mortgage,Loan
CUST007735,PRD01,2023-01-24,Checking Account,Transaction
CUST007735,PRD04,2022-04-22,Debit Card,Card
CUST007735,PRD08,2022-02-28,Consumer Loan,Loan
CUST007736,PRD04,2022-05-18,Debit Card,Card
CUST007736,PRD01,2022-01-04,Checking Account,Transaction
CUST007736,PRD02,2023-09-24,Savings Account,Deposit
CUST007736,PRD05,2023-08-28,Personal Loan,Loan
CUST007737,PRD01,2024-08-02,Checking Account,Transaction
CUST007737,PRD03,2024-07-30,Credit Card,Card
CUST007737,PRD08,2024-11-03,Consumer Loan,Loan
CUST007738,PRD01,2024-06-07,Checking Account,Transaction
CUST007738,PRD10,2024-12-25,Investment Account,Investment
CUST007738,PRD03,2024-05-28,Credit Card,Card
CUST007738,PRD05,2024-04-14,Personal Loan,Loan
CUST007739,PRD04,2017-01-05,Debit Card,Card
CUST007739,PRD01,2024-03-03,Checking Account,Transaction
CUST007740,PRD01,2024-09-02,Checking Account,Transaction
CUST007740,PRD03,2024-10-29,Credit Card,Card
CUST007740,PRD02,2024-09-24,Savings Account,Deposit
CUST007741,PRD01,2024-10-12,Checking Account,Transaction
CUST007741,PRD02,2021-12-16,Savings Account,Deposit
CUST007742,PRD05,2021-05-31,Personal Loan,Loan
CUST007742,PRD11,2023-01-03,Overdraft Facility,Credit
CUST007742,PRD01,2018-11-08,Checking Account,Transaction
CUST007742,PRD04,2024-05-08,Debit Card,Card
CUST007742,PRD12,2020-08-12,Bancassurance,Insurance
CUST007743,PRD01,2023-09-21,Checking Account,Transaction
CUST007743,PRD03,2023-07-25,Credit Card,Card
CUST007743,PRD09,2022-05-07,Term Deposit,Deposit
CUST007743,PRD07,2023-07-07,Mortgage,Loan
CUST007744,PRD04,2020-07-20,Debit Card,Card
CUST007744,PRD01,2020-10-16,Checking Account,Transaction
CUST007744,PRD06,2022-05-22,Auto Loan,Loan
CUST007744,PRD12,2021-11-17,Bancassurance,Insurance
CUST007745,PRD10,2024-05-21,Investment Account,Investment
CUST007745,PRD09,2024-05-21,Term Deposit,Deposit
CUST007745,PRD01,2024-11-14,Checking Account,Transaction
CUST007745,PRD04,2024-06-22,Debit Card,Card
CUST007745,PRD02,2024-06-21,Savings Account,Deposit
CUST007746,PRD01,2023-04-01,Checking Account,Transaction
CUST007746,PRD07,2023-01-29,Mortgage,Loan
CUST007746,PRD11,2021-10-08,Overdraft Facility,Credit
CUST007746,PRD02,2023-11-21,Savings Account,Deposit
CUST007747,PRD09,2024-06-15,Term Deposit,Deposit
CUST007747,PRD05,2021-04-07,Personal Loan,Loan
CUST007747,PRD06,2020-07-31,Auto Loan,Loan
CUST007747,PRD01,2024-11-04,Checking Account,Transaction
CUST007747,PRD02,2022-09-30,Savings Account,Deposit
CUST007748,PRD01,2021-04-17,Checking Account,Transaction
CUST007749,PRD01,2024-12-17,Checking Account,Transaction
CUST007750,PRD01,2023-06-04,Checking Account,Transaction
CUST007750,PRD03,2022-07-06,Credit Card,Card
CUST007751,PRD01,2024-08-04,Checking Account,Transaction
CUST007751,PRD12,2024-10-20,Bancassurance,Insurance
CUST007751,PRD02,2024-08-19,Savings Account,Deposit
CUST007752,PRD01,2024-02-04,Checking Account,Transaction
CUST007752,PRD03,2023-09-14,Credit Card,Card
CUST007752,PRD07,2023-02-07,Mortgage,Loan
CUST007753,PRD04,2024-11-03,Debit Card,Card
CUST007753,PRD01,2023-10-30,Checking Account,Transaction
CUST007754,PRD01,2022-11-03,Checking Account,Transaction
CUST007754,PRD07,2024-01-21,Mortgage,Loan
CUST007755,PRD01,2023-12-01,Checking Account,Transaction
CUST007755,PRD02,2024-10-29,Savings Account,Deposit
CUST007755,PRD11,2024-04-07,Overdraft Facility,Credit
CUST007755,PRD07,2024-04-04,Mortgage,Loan
CUST007756,PRD01,2020-08-14,Checking Account,Transaction
CUST007756,PRD09,2020-05-26,Term Deposit,Deposit
CUST007756,PRD11,2023-04-26,Overdraft Facility,Credit
CUST007756,PRD07,2020-03-10,Mortgage,Loan
CUST007757,PRD01,2023-08-28,Checking Account,Transaction
CUST007757,PRD07,2024-11-06,Mortgage,Loan
CUST007757,PRD02,2024-10-28,Savings Account,Deposit
CUST007758,PRD04,2024-08-13,Debit Card,Card
CUST007758,PRD01,2023-08-28,Checking Account,Transaction
CUST007759,PRD05,2020-04-25,Personal Loan,Loan
CUST007759,PRD01,2018-02-21,Checking Account,Transaction
CUST007759,PRD02,2017-03-18,Savings Account,Deposit
CUST007759,PRD12,2020-01-21,Bancassurance,Insurance
CUST007760,PRD01,2021-01-12,Checking Account,Transaction
CUST007760,PRD02,2024-02-08,Savings Account,Deposit
CUST007760,PRD12,2024-01-11,Bancassurance,Insurance
CUST007761,PRD01,2021-08-30,Checking Account,Transaction
CUST007762,PRD01,2023-12-03,Checking Account,Transaction
CUST007762,PRD06,2024-07-04,Auto Loan,Loan
CUST007762,PRD12,2023-09-10,Bancassurance,Insurance
CUST007763,PRD09,2023-11-19,Term Deposit,Deposit
CUST007763,PRD03,2022-10-04,Credit Card,Card
CUST007763,PRD07,2023-02-27,Mortgage,Loan
CUST007763,PRD01,2023-05-21,Checking Account,Transaction
CUST007763,PRD04,2021-12-05,Debit Card,Card
CUST007763,PRD08,2022-07-25,Consumer Loan,Loan
CUST007764,PRD01,2020-11-08,Checking Account,Transaction
CUST007764,PRD12,2023-11-14,Bancassurance,Insurance
CUST007764,PRD02,2022-10-11,Savings Account,Deposit
CUST007765,PRD06,2023-03-12,Auto Loan,Loan
CUST007765,PRD01,2022-08-30,Checking Account,Transaction
CUST007765,PRD02,2024-05-19,Savings Account,Deposit
CUST007765,PRD04,2022-08-22,Debit Card,Card
CUST007765,PRD12,2023-07-27,Bancassurance,Insurance
CUST007766,PRD01,2023-12-27,Checking Account,Transaction
CUST007766,PRD07,2024-11-27,Mortgage,Loan
CUST007766,PRD09,2024-07-26,Term Deposit,Deposit
CUST007766,PRD02,2024-11-22,Savings Account,Deposit
CUST007767,PRD01,2019-08-26,Checking Account,Transaction
CUST007768,PRD05,2024-08-19,Personal Loan,Loan
CUST007768,PRD03,2022-11-06,Credit Card,Card
CUST007768,PRD11,2022-08-08,Overdraft Facility,Credit
CUST007768,PRD01,2023-05-22,Checking Account,Transaction
CUST007768,PRD04,2024-05-13,Debit Card,Card
CUST007769,PRD09,2024-02-23,Term Deposit,Deposit
CUST007769,PRD03,2022-11-17,Credit Card,Card
CUST007769,PRD06,2023-03-13,Auto Loan,Loan
CUST007769,PRD12,2023-12-07,Bancassurance,Insurance
CUST007769,PRD07,2024-07-31,Mortgage,Loan
CUST007769,PRD01,2024-07-17,Checking Account,Transaction
CUST007769,PRD02,2023-12-30,Savings Account,Deposit
CUST007770,PRD05,2024-03-15,Personal Loan,Loan
CUST007770,PRD01,2021-01-12,Checking Account,Transaction
CUST007770,PRD02,2021-01-23,Savings Account,Deposit
CUST007771,PRD03,2023-08-17,Credit Card,Card
CUST007771,PRD11,2024-10-01,Overdraft Facility,Credit
CUST007771,PRD01,2023-11-22,Checking Account,Transaction
CUST007771,PRD02,2023-09-08,Savings Account,Deposit
CUST007771,PRD12,2024-11-19,Bancassurance,Insurance
CUST007772,PRD01,2023-12-28,Checking Account,Transaction
CUST007772,PRD02,2023-10-02,Savings Account,Deposit
CUST007773,PRD01,2021-09-24,Checking Account,Transaction
CUST007773,PRD05,2022-01-20,Personal Loan,Loan
CUST007774,PRD05,2024-11-15,Personal Loan,Loan
CUST007774,PRD03,2024-11-29,Credit Card,Card
CUST007774,PRD11,2022-12-13,Overdraft Facility,Credit
CUST007774,PRD01,2023-07-14,Checking Account,Transaction
CUST007774,PRD02,2023-12-29,Savings Account,Deposit
CUST007775,PRD04,2020-12-14,Debit Card,Card
CUST007775,PRD01,2022-01-21,Checking Account,Transaction
CUST007775,PRD03,2019-08-20,Credit Card,Card
CUST007775,PRD02,2018-09-15,Savings Account,Deposit
CUST007776,PRD01,2024-01-03,Checking Account,Transaction
CUST007777,PRD03,2020-04-25,Credit Card,Card
CUST007777,PRD07,2022-03-04,Mortgage,Loan
CUST007777,PRD01,2020-11-02,Checking Account,Transaction
CUST007777,PRD08,2019-11-13,Consumer Loan,Loan
CUST007777,PRD12,2019-02-02,Bancassurance,Insurance
CUST007778,PRD10,2023-03-14,Investment Account,Investment
CUST007778,PRD06,2022-01-02,Auto Loan,Loan
CUST007778,PRD01,2023-02-25,Checking Account,Transaction
CUST007778,PRD04,2018-12-09,Debit Card,Card
CUST007778,PRD02,2024-06-27,Savings Account,Deposit
CUST007779,PRD01,2020-10-14,Checking Account,Transaction
CUST007779,PRD07,2020-02-02,Mortgage,Loan
CUST007780,PRD01,2023-10-29,Checking Account,Transaction
CUST007780,PRD02,2024-03-30,Savings Account,Deposit
CUST007780,PRD05,2023-05-23,Personal Loan,Loan
CUST007781,PRD01,2020-10-18,Checking Account,Transaction
CUST007782,PRD01,2023-11-30,Checking Account,Transaction
CUST007782,PRD09,2023-12-23,Term Deposit,Deposit
CUST007783,PRD01,2023-02-20,Checking Account,Transaction
CUST007783,PRD03,2023-09-29,Credit Card,Card
CUST007783,PRD09,2022-12-28,Term Deposit,Deposit
CUST007784,PRD04,2020-02-05,Debit Card,Card
CUST007784,PRD01,2020-02-15,Checking Account,Transaction
CUST007784,PRD02,2024-06-23,Savings Account,Deposit
CUST007784,PRD07,2019-02-13,Mortgage,Loan
CUST007785,PRD03,2024-06-20,Credit Card,Card
CUST007785,PRD11,2022-01-14,Overdraft Facility,Credit
CUST007785,PRD01,2022-09-20,Checking Account,Transaction
CUST007785,PRD04,2024-10-19,Debit Card,Card
CUST007785,PRD08,2022-07-09,Consumer Loan,Loan
CUST007786,PRD04,2024-05-24,Debit Card,Card
CUST007786,PRD01,2020-12-30,Checking Account,Transaction
CUST007786,PRD09,2023-10-23,Term Deposit,Deposit
CUST007786,PRD02,2020-09-19,Savings Account,Deposit
CUST007787,PRD01,2024-09-13,Checking Account,Transaction
CUST007787,PRD10,2024-12-31,Investment Account,Investment
CUST007788,PRD01,2024-08-24,Checking Account,Transaction
CUST007788,PRD06,2019-09-14,Auto Loan,Loan
CUST007788,PRD12,2021-12-01,Bancassurance,Insurance
CUST007789,PRD01,2023-05-19,Checking Account,Transaction
CUST007789,PRD11,2017-07-06,Overdraft Facility,Credit
CUST007789,PRD02,2021-12-21,Savings Account,Deposit
CUST007790,PRD01,2022-01-03,Checking Account,Transaction
CUST007790,PRD08,2021-02-18,Consumer Loan,Loan
CUST007790,PRD07,2020-06-03,Mortgage,Loan
CUST007791,PRD01,2023-02-22,Checking Account,Transaction
CUST007791,PRD10,2020-05-21,Investment Account,Investment
CUST007791,PRD06,2019-11-17,Auto Loan,Loan
CUST007792,PRD04,2023-06-23,Debit Card,Card
CUST007792,PRD01,2018-12-05,Checking Account,Transaction
CUST007792,PRD08,2020-03-26,Consumer Loan,Loan
CUST007793,PRD04,2024-03-15,Debit Card,Card
CUST007793,PRD01,2022-06-05,Checking Account,Transaction
CUST007794,PRD05,2023-03-03,Personal Loan,Loan
CUST007794,PRD03,2023-06-02,Credit Card,Card
CUST007794,PRD11,2021-12-23,Overdraft Facility,Credit
CUST007794,PRD01,2023-01-10,Checking Account,Transaction
CUST007794,PRD02,2022-10-30,Savings Account,Deposit
CUST007794,PRD04,2024-01-02,Debit Card,Card
CUST007794,PRD08,2024-10-09,Consumer Loan,Loan
CUST007795,PRD01,2024-10-04,Checking Account,Transaction
CUST007795,PRD09,2024-10-15,Term Deposit,Deposit
CUST007795,PRD12,2024-11-10,Bancassurance,Insurance
CUST007796,PRD01,2023-05-06,Checking Account,Transaction
CUST007796,PRD03,2022-03-20,Credit Card,Card
CUST007796,PRD08,2022-03-11,Consumer Loan,Loan
CUST007797,PRD01,2020-11-21,Checking Account,Transaction
CUST007797,PRD02,2024-01-24,Savings Account,Deposit
CUST007797,PRD12,2023-09-04,Bancassurance,Insurance
CUST007798,PRD04,2022-08-18,Debit Card,Card
CUST007798,PRD01,2021-05-02,Checking Account,Transaction
CUST007799,PRD04,2018-07-05,Debit Card,Card
CUST007799,PRD01,2019-01-20,Checking Account,Transaction
CUST007799,PRD11,2023-10-06,Overdraft Facility,Credit
CUST007799,PRD02,2022-05-06,Savings Account,Deposit
CUST007800,PRD05,2024-08-20,Personal Loan,Loan
CUST007800,PRD06,2024-02-12,Auto Loan,Loan
CUST007800,PRD01,2024-12-28,Checking Account,Transaction
CUST007800,PRD02,2024-01-29,Savings Account,Deposit
CUST007800,PRD12,2023-11-28,Bancassurance,Insurance
CUST007801,PRD10,2023-02-07,Investment Account,Investment
CUST007801,PRD09,2019-01-17,Term Deposit,Deposit
CUST007801,PRD05,2021-10-24,Personal Loan,Loan
CUST007801,PRD01,2019-07-04,Checking Account,Transaction
CUST007801,PRD02,2020-07-10,Savings Account,Deposit
CUST007802,PRD09,2018-09-10,Term Deposit,Deposit
CUST007802,PRD03,2021-02-01,Credit Card,Card
CUST007802,PRD06,2019-05-07,Auto Loan,Loan
CUST007802,PRD11,2023-11-29,Overdraft Facility,Credit
CUST007802,PRD01,2022-03-16,Checking Account,Transaction
CUST007802,PRD04,2022-03-02,Debit Card,Card
CUST007803,PRD01,2023-05-03,Checking Account,Transaction
CUST007804,PRD05,2021-05-07,Personal Loan,Loan
CUST007804,PRD03,2023-01-26,Credit Card,Card
CUST007804,PRD11,2024-07-21,Overdraft Facility,Credit
CUST007804,PRD01,2022-10-24,Checking Account,Transaction
CUST007804,PRD04,2021-11-19,Debit Card,Card
CUST007804,PRD02,2022-08-02,Savings Account,Deposit
CUST007805,PRD01,2022-10-17,Checking Account,Transaction
CUST007805,PRD11,2022-04-19,Overdraft Facility,Credit
CUST007806,PRD10,2021-09-05,Investment Account,Investment
CUST007806,PRD09,2021-06-29,Term Deposit,Deposit
CUST007806,PRD11,2022-12-04,Overdraft Facility,Credit
CUST007806,PRD01,2022-11-24,Checking Account,Transaction
CUST007806,PRD04,2022-09-19,Debit Card,Card
CUST007806,PRD02,2024-04-16,Savings Account,Deposit
CUST007807,PRD04,2023-09-22,Debit Card,Card
CUST007807,PRD01,2020-05-14,Checking Account,Transaction
CUST007807,PRD07,2019-03-17,Mortgage,Loan
CUST007808,PRD04,2020-12-12,Debit Card,Card
CUST007808,PRD01,2021-10-27,Checking Account,Transaction
CUST007808,PRD06,2022-02-24,Auto Loan,Loan
CUST007809,PRD01,2019-06-03,Checking Account,Transaction
CUST007809,PRD03,2024-07-15,Credit Card,Card
CUST007810,PRD01,2020-06-16,Checking Account,Transaction
CUST007811,PRD01,2020-05-20,Checking Account,Transaction
CUST007811,PRD07,2019-10-14,Mortgage,Loan
CUST007812,PRD04,2018-01-22,Debit Card,Card
