customer_id,churn_probability_90d
CUST009608,0.0524
CUST009609,0.0347
CUST009610,0.9949
CUST009611,0.0331
CUST009612,0.0876
CUST009613,0.0286
CUST009614,0.0701
CUST009615,0.0309
CUST009616,0.04
CUST009617,0.0379
CUST009618,0.9944
CUST009619,0.0589
CUST009620,0.0409
CUST009621,0.1331
CUST009622,0.0351
CUST009623,0.0291
CUST009624,0.1371
CUST009625,0.0734
CUST009626,0.9938
CUST009627,0.171
CUST009628,0.0675
CUST009629,0.0425
CUST009630,0.033
CUST009631,0.0541
CUST009632,0.0501
CUST009633,0.1279
CUST009634,0.9962
CUST009635,0.0982
CUST009636,0.0535
CUST009637,0.0653
CUST009638,0.9955
CUST009639,0.0365
CUST009640,0.072
CUST009641,0.0416
CUST009642,0.03
CUST009643,0.0496
CUST009644,0.0292
CUST009645,0.0538
CUST009646,0.0391
CUST009647,0.0376
CUST009648,0.0342
CUST009649,0.1099
CUST009650,0.091
CUST009651,0.104
CUST009652,0.0676
CUST009653,0.0436
CUST009654,0.0389
CUST009655,0.0423
CUST009656,0.077
CUST009657,0.0336
CUST009658,0.0473
CUST009659,0.9962
CUST009660,0.0764
CUST009661,0.0564
CUST009662,0.0718
CUST009663,0.047
CUST009664,0.0515
CUST009665,0.0542
CUST009666,0.0673
CUST009667,0.0557
CUST009668,0.1
CUST009669,0.0281
CUST009670,0.0455
CUST009671,0.056
CUST009672,0.0272
CUST009673,0.0359
CUST009674,0.9979
CUST009675,0.0553
CUST009676,0.0351
CUST009677,0.0363
CUST009678,0.0528
CUST009679,0.0597
CUST009680,0.0795
CUST009681,0.9942
CUST009682,0.0455
CUST009683,0.0294
CUST009684,0.0431
CUST009685,0.0483
CUST009686,0.0469
CUST009687,0.0111
CUST009688,0.0289
CUST009689,0.0187
CUST009690,0.9961
CUST009691,0.0456
CUST009692,0.0305
CUST009693,0.0519
CUST009694,0.048
CUST009695,0.0266
CUST009696,0.0696
CUST009697,0.1518
CUST009698,0.0247
CUST009699,0.0467
CUST009700,0.1834
CUST009701,0.9977
CUST009702,0.0327
CUST009703,0.0511
CUST009704,0.029
CUST009705,0.9948
CUST009706,0.2886
CUST009707,0.0212
CUST009708,0.0378
CUST009709,0.0423
CUST009710,0.0642
CUST009711,0.9979
CUST009712,0.0831
CUST009713,0.9954
CUST009714,0.0446
CUST009715,0.9959
CUST009716,0.037
CUST009717,0.033
CUST009718,0.9946
CUST009719,0.0315
CUST009720,0.054
CUST009721,0.9967
CUST009722,0.0257
CUST009723,0.0448
CUST009724,0.0435
CUST009725,0.0548
CUST009726,0.0391
CUST009727,0.0747
CUST009728,0.9969
CUST009729,0.031
CUST009730,0.033
CUST009731,0.0451
CUST009732,0.9952
CUST009733,0.0304
CUST009734,0.131
CUST009735,0.0647
CUST009736,0.0769
CUST009737,0.9956
CUST009738,0.0654
CUST009739,0.9981
CUST009740,0.0318
CUST009741,0.0454
CUST009742,0.0369
CUST009743,0.9964
CUST009744,0.9924
CUST009745,0.0656
CUST009746,0.2242
CUST009747,0.033
CUST009748,0.0378
CUST009749,0.2332
CUST009750,0.04
CUST009751,0.037
CUST009752,0.052
CUST009753,0.0379
CUST009754,0.0314
CUST009755,0.0661
CUST009756,0.0144
CUST009757,0.0519
CUST009758,0.9959
CUST009759,0.0367
CUST009760,0.046
CUST009761,0.0429
CUST009762,0.0382
CUST009763,0.0715
CUST009764,0.9969
CUST009765,0.107
CUST009766,0.084
CUST009767,0.9954
CUST009768,0.0281
CUST009769,0.1073
CUST009770,0.9947
CUST009771,0.0317
CUST009772,0.0506
CUST009773,0.0476
CUST009774,0.0459
CUST009775,0.9959
CUST009776,0.0469
CUST009777,0.0445
CUST009778,0.0425
CUST009779,0.997
CUST009780,0.0451
CUST009781,0.0887
CUST009782,0.0784
CUST009783,0.0795
CUST009784,0.0363
CUST009785,0.046
CUST009786,0.0218
CUST009787,0.055
CUST009788,0.1914
CUST009789,0.0526
CUST009790,0.9959
CUST009791,0.0177
CUST009792,0.0608
CUST009793,0.0426
CUST009794,0.033
CUST009795,0.0413
CUST009796,0.0386
CUST009797,0.025
CUST009798,0.0232
CUST009799,0.0669
CUST009800,0.047
CUST009801,0.0764
CUST009802,0.025
CUST009803,0.1853
CUST009804,0.1362
CUST009805,0.0435
CUST009806,0.077
CUST009807,0.9938
CUST009808,0.0591
CUST009809,0.0313
CUST009810,0.0427
CUST009811,0.0955
CUST009812,0.0322
CUST009813,0.1971
CUST009814,0.0339
CUST009815,0.0385
CUST009816,0.0175
CUST009817,0.0575
CUST009818,0.9969
CUST009819,0.0403
CUST009820,0.0307
CUST009821,0.0465
CUST009822,0.0255
CUST009823,0.9964
CUST009824,0.0695
CUST009825,0.0693
CUST009826,0.1837
CUST009827,0.0344
CUST009828,0.054
CUST009829,0.036
CUST009830,0.0559
CUST009831,0.0726
CUST009832,0.0278
CUST009833,0.0289
CUST009834,0.0206
CUST009835,0.0478
CUST009836,0.1525
CUST009837,0.0139
CUST009838,0.0268
CUST009839,0.0338
CUST009840,0.0286
CUST009841,0.9958
CUST009842,0.1053
CUST009843,0.0241
CUST009844,0.0358
CUST009845,0.0368
CUST009846,0.0474
CUST009847,0.0801
CUST009848,0.0511
CUST009849,0.0621
CUST009850,0.996
CUST009851,0.0306
CUST009852,0.0564
CUST009853,0.053
CUST009854,0.0413
CUST009855,0.0429
CUST009856,0.0287
CUST009857,0.0402
CUST009858,0.0502
CUST009859,0.0344
CUST009860,0.9934
CUST009861,0.055
CUST009862,0.0708
CUST009863,0.0423
CUST009864,0.0557
CUST009865,0.1038
CUST009866,0.9969
CUST009867,0.0149
CUST009868,0.099
CUST009869,0.048
CUST009870,0.0412
CUST009871,0.0655
CUST009872,0.0347
CUST009873,0.1036
CUST009874,0.0247
CUST009875,0.1276
CUST009876,0.0469
CUST009877,0.0397
CUST009878,0.0607
CUST009879,0.028
CUST009880,0.9943
CUST009881,0.0246
CUST009882,0.0374
CUST009883,0.0511
CUST009884,0.0504
CUST009885,0.0451
CUST009886,0.1402
CUST009887,0.0616
CUST009888,0.076
CUST009889,0.0234
CUST009890,0.1214
CUST009891,0.0368
CUST009892,0.1385
CUST009893,0.3214
CUST009894,0.0495
CUST009895,0.0331
CUST009896,0.0414
CUST009897,0.0287
CUST009898,0.0408
CUST009899,0.0412
CUST009900,0.1509
CUST009901,0.0443
CUST009902,0.0524
CUST009903,0.0563
CUST009904,0.0264
CUST009905,0.0487
CUST009906,0.0257
CUST009907,0.1041
CUST009908,0.0501
CUST009909,0.1687
CUST009910,0.9971
CUST009911,0.0428
CUST009912,0.0696
CUST009913,0.0341
CUST009914,0.0587
CUST009915,0.0439
CUST009916,0.0455
CUST009917,0.0311
CUST009918,0.1223
CUST009919,0.0928
CUST009920,0.0311
CUST009921,0.0311
CUST009922,0.0808
CUST009923,0.022
CUST009924,0.0212
CUST009925,0.9954
CUST009926,0.0521
CUST009927,0.0459
CUST009928,0.057
CUST009929,0.1063
CUST009930,0.9972
CUST009931,0.9927
CUST009932,0.9957
CUST009933,0.1921
CUST009934,0.0272
CUST009935,0.0325
CUST009936,0.0404
CUST009937,0.0493
CUST009938,0.0494
CUST009939,0.0319
CUST009940,0.1217
CUST009941,0.0154
CUST009942,0.0473
CUST009943,0.0325
CUST009944,0.9966
CUST009945,0.052
CUST009946,0.0751
CUST009947,0.0392
CUST009948,0.9943
CUST009949,0.1076
CUST009950,0.0475
CUST009951,0.0371
CUST009952,0.0489
CUST009953,0.9953
CUST009954,0.0541
CUST009955,0.9971
CUST009956,0.045
CUST009957,0.0442
CUST009958,0.129
CUST009959,0.0261
CUST009960,0.0536
CUST009961,0.0113
CUST009962,0.0131
CUST009963,0.0692
CUST009964,0.0515
CUST009965,0.0502
CUST009966,0.0375
CUST009967,0.0451
CUST009968,0.0459
CUST009969,0.0644
CUST009970,0.075
CUST009971,0.0305
CUST009972,0.9969
CUST009973,0.0434
CUST009974,0.0151
CUST009975,0.0356
CUST009976,0.0987
CUST009977,0.0392
CUST009978,0.0488
CUST009979,0.0514
CUST009980,0.0721
CUST009981,0.0321
CUST009982,0.056
CUST009983,0.0363
CUST009984,0.057
CUST009985,0.0628
CUST009986,0.0456
CUST009987,0.0368
CUST009988,0.0247
CUST009989,0.0605
CUST009990,0.0356
CUST009991,0.046
CUST009992,0.0251
CUST009993,0.1174
CUST009994,0.0661
CUST009995,0.9933
CUST009996,0.04
CUST009997,0.0879
CUST009998,0.0494
CUST009999,0.9967
CUST010000,0.9963
CUST010001,0.0695
CUST010002,0.0333
CUST010003,0.0199
CUST010004,0.0791
CUST010005,0.0639
CUST010006,0.0431
CUST010007,0.05
CUST010008,0.9943
CUST010009,0.997
CUST010010,0.0485
CUST010011,0.0337
CUST010012,0.1015
CUST010013,0.996
CUST010014,0.9934
CUST010015,0.9924
CUST010016,0.0321
CUST010017,0.0646
CUST010018,0.2428
CUST010019,0.0429
CUST010020,0.9929
CUST010021,0.049
CUST010022,0.08
CUST010023,0.0321
CUST010024,0.0332
CUST010025,0.081
CUST010026,0.1446
CUST010027,0.0496
CUST010028,0.0475
CUST010029,0.0895
CUST010030,0.0578
CUST010031,0.0406
CUST010032,0.0594
CUST010033,0.0941
CUST010034,0.1044
CUST010035,0.0536
CUST010036,0.0555
CUST010037,0.0235
CUST010038,0.0509
CUST010039,0.0475
CUST010040,0.0739
CUST010041,0.0234
CUST010042,0.9975
CUST010043,0.9943
CUST010044,0.0661
CUST010045,0.0461
CUST010046,0.0828
CUST010047,0.0317
CUST010048,0.0389
CUST010049,0.0303
CUST010050,0.0613
CUST010051,0.0901
CUST010052,0.0388
CUST010053,0.0572
CUST010054,0.0517
CUST010055,0.0961
CUST010056,0.0922
CUST010057,0.9953
CUST010058,0.0398
CUST010059,0.0395
CUST010060,0.0462
CUST010061,0.0414
CUST010062,0.0246
CUST010063,0.0932
CUST010064,0.0551
CUST010065,0.0585
CUST010066,0.1235
CUST010067,0.0468
CUST010068,0.0476
CUST010069,0.0412
CUST010070,0.9951
CUST010071,0.0917
CUST010072,0.0747
CUST010073,0.0521
CUST010074,0.0418
CUST010075,0.04
CUST010076,0.993
CUST010077,0.9959
CUST010078,0.0537
CUST010079,0.0609
CUST010080,0.0501
CUST010081,0.0295
CUST010082,0.0202
CUST010083,0.0379
CUST010084,0.0195
CUST010085,0.027
CUST010086,0.0987
CUST010087,0.0848
CUST010088,0.0407
CUST010089,0.9946
CUST010090,0.056
CUST010091,0.0331
CUST010092,0.0341
CUST010093,0.0182
CUST010094,0.0628
CUST010095,0.036
CUST010096,0.0831
CUST010097,0.1875
CUST010098,0.044
CUST010099,0.0484
CUST010100,0.0289
CUST010101,0.0671
CUST010102,0.0404
CUST010103,0.0419
CUST010104,0.0536
CUST010105,0.0574
CUST010106,0.0417
CUST010107,0.1017
CUST010108,0.0748
CUST010109,0.1193
CUST010110,0.9949
CUST010111,0.0436
CUST010112,0.0227
CUST010113,0.9971
CUST010114,0.0523
CUST010115,0.108
CUST010116,0.0491
CUST010117,0.0247
CUST010118,0.0714
CUST010119,0.9968
CUST010120,0.0882
CUST010121,0.0733
CUST010122,0.0308
CUST010123,0.0727
CUST010124,0.0557
CUST010125,0.0403
CUST010126,0.0502
CUST010127,0.992
CUST010128,0.1564
CUST010129,0.0356
CUST010130,0.0288
CUST010131,0.2114
CUST010132,0.0679
CUST010133,0.0573
CUST010134,0.0469
CUST010135,0.0314
CUST010136,0.0213
CUST010137,0.994
CUST010138,0.0405
CUST010139,0.0246
CUST010140,0.9973
CUST010141,0.0488
CUST010142,0.0521
CUST010143,0.051
CUST010144,0.0656
CUST010145,0.0314
CUST010146,0.0226
CUST010147,0.0599
CUST010148,0.2132
CUST010149,0.049
CUST010150,0.0292
CUST010151,0.0514
CUST010152,0.0383
CUST010153,0.0357
CUST010154,0.045
CUST010155,0.0183
CUST010156,0.9966
CUST010157,0.0183
CUST010158,0.0545
CUST010159,0.9967
CUST010160,0.0446
CUST010161,0.0474
CUST010162,0.0349
CUST010163,0.1715
CUST010164,0.0457
CUST010165,0.06
CUST010166,0.0601
CUST010167,0.0515
CUST010168,0.0376
CUST010169,0.0394
CUST010170,0.0516
CUST010171,0.0441
CUST010172,0.1585
CUST010173,0.0185
CUST010174,0.0504
CUST010175,0.0259
CUST010176,0.0352
CUST010177,0.0465
CUST010178,0.0244
CUST010179,0.0669
CUST010180,0.0421
CUST010181,0.1334
CUST010182,0.0297
CUST010183,0.0764
CUST010184,0.0387
CUST010185,0.0556
CUST010186,0.0401
CUST010187,0.2755
CUST010188,0.0415
CUST010189,0.0379
CUST010190,0.0411
CUST010191,0.0353
CUST010192,0.0461
CUST010193,0.9972
CUST010194,0.0241
CUST010195,0.0668
CUST010196,0.0293
CUST010197,0.0254
CUST010198,0.9968
CUST010199,0.0705
CUST010200,0.0453
CUST010201,0.0806
CUST010202,0.0155
CUST010203,0.0481
CUST010204,0.0264
CUST010205,0.0263
CUST010206,0.0175
CUST010207,0.043
CUST010208,0.2385
CUST010209,0.9949
CUST010210,0.0182
CUST010211,0.1284
CUST010212,0.0353
CUST010213,0.2102
CUST010214,0.0598
CUST010215,0.024
CUST010216,0.0376
CUST010217,0.0406
CUST010218,0.0515
CUST010219,0.1459
CUST010220,0.1172
CUST010221,0.0115
CUST010222,0.0918
CUST010223,0.0598
CUST010224,0.1798
CUST010225,0.0373
CUST010226,0.0378
CUST010227,0.0906
CUST010228,0.9965
CUST010229,0.0656
CUST010230,0.9931
CUST010231,0.0296
CUST010232,0.0404
CUST010233,0.9934
CUST010234,0.0249
CUST010235,0.0676
CUST010236,0.9934
CUST010237,0.0294
CUST010238,0.0376
CUST010239,0.0313
CUST010240,0.0474
CUST010241,0.046
CUST010242,0.0349
CUST010243,0.0516
CUST010244,0.0478
CUST010245,0.0311
CUST010246,0.1261
CUST010247,0.038
CUST010248,0.0201
CUST010249,0.087
CUST010250,0.0574
CUST010251,0.0293
CUST010252,0.04
CUST010253,0.068
CUST010254,0.1091
CUST010255,0.1075
CUST010256,0.0293
CUST010257,0.1277
CUST010258,0.0369
CUST010259,0.0408
CUST010260,0.0575
CUST010261,0.1042
CUST010262,0.0805
CUST010263,0.0429
CUST010264,0.3282
CUST010265,0.0889
CUST010266,0.0683
CUST010267,0.0731
CUST010268,0.124
CUST010269,0.023
CUST010270,0.0522
CUST010271,0.0355
CUST010272,0.0361
CUST010273,0.0494
CUST010274,0.0382
CUST010275,0.0443
CUST010276,0.0652
CUST010277,0.064
CUST010278,0.06
CUST010279,0.0413
CUST010280,0.0655
CUST010281,0.141
CUST010282,0.0588
CUST010283,0.026
CUST010284,0.0979
CUST010285,0.0427
CUST010286,0.0554
CUST010287,0.0418
CUST010288,0.0241
CUST010289,0.995
CUST010290,0.0391
CUST010291,0.1183
CUST010292,0.0178
CUST010293,0.086
CUST010294,0.0299
CUST010295,0.0678
CUST010296,0.0582
CUST010297,0.0581
CUST010298,0.2952
CUST010299,0.0206
CUST010300,0.0513
CUST010301,0.058
CUST010302,0.0397
CUST010303,0.9963
CUST010304,0.0572
CUST010305,0.0538
CUST010306,0.0328
CUST010307,0.0816
CUST010308,0.0444
CUST010309,0.0282
CUST010310,0.0289
CUST010311,0.0152
CUST010312,0.0315
CUST010313,0.0563
CUST010314,0.0865
CUST010315,0.0301
CUST010316,0.0582
CUST010317,0.051
CUST010318,0.0576
CUST010319,0.0475
CUST010320,0.0465
CUST010321,0.0677
CUST010322,0.0344
CUST010323,0.0611
CUST010324,0.0876
CUST010325,0.0368
CUST010326,0.0327
CUST010327,0.0549
CUST010328,0.0573
CUST010329,0.043
CUST010330,0.0496
CUST010331,0.0454
CUST010332,0.0588
CUST010333,0.0163
CUST010334,0.0358
CUST010335,0.0631
CUST010336,0.0549
CUST010337,0.0559
CUST010338,0.0668
CUST010339,0.0361
CUST010340,0.0246
CUST010341,0.1098
CUST010342,0.9966
CUST010343,0.0406
CUST010344,0.037
CUST010345,0.0266
CUST010346,0.0345
CUST010347,0.0805
CUST010348,0.0943
CUST010349,0.9971
CUST010350,0.0366
CUST010351,0.3168
CUST010352,0.0533
CUST010353,0.06
CUST010354,0.0426
CUST010355,0.0354
CUST010356,0.0218
CUST010357,0.0355
CUST010358,0.9959
CUST010359,0.0547
CUST010360,0.0543
CUST010361,0.044
CUST010362,0.0458
CUST010363,0.0133
CUST010364,0.0625
CUST010365,0.0392
CUST010366,0.0271
CUST010367,0.0448
CUST010368,0.0423
CUST010369,0.0435
CUST010370,0.0477
CUST010371,0.9973
CUST010372,0.9957
CUST010373,0.0343
CUST010374,0.0349
CUST010375,0.0524
CUST010376,0.0309
CUST010377,0.076
CUST010378,0.0532
CUST010379,0.0355
CUST010380,0.9959
CUST010381,0.0589
CUST010382,0.0451
CUST010383,0.0523
CUST010384,0.0601
CUST010385,0.0505
CUST010386,0.996
CUST010387,0.0245
CUST010388,0.012
CUST010389,0.0483
CUST010390,0.0301
CUST010391,0.0491
CUST010392,0.9957
CUST010393,0.0736
CUST010394,0.1583
CUST010395,0.9945
CUST010396,0.1194
CUST010397,0.0781
CUST010398,0.0683
CUST010399,0.0503
CUST010400,0.9934
CUST010401,0.06
CUST010402,0.0368
CUST010403,0.0421
CUST010404,0.0495
CUST010405,0.0247
CUST010406,0.0386
CUST010407,0.0394
CUST010408,0.0442
CUST010409,0.0921
CUST010410,0.9947
CUST010411,0.062
CUST010412,0.0514
CUST010413,0.0355
CUST010414,0.0346
CUST010415,0.0352
CUST010416,0.0516
CUST010417,0.0771
CUST010418,0.037
CUST010419,0.0445
CUST010420,0.1109
CUST010421,0.0911
CUST010422,0.0852
CUST010423,0.1333
CUST010424,0.0786
CUST010425,0.045
CUST010426,0.0723
CUST010427,0.0184
CUST010428,0.017
CUST010429,0.0487
CUST010430,0.1281
CUST010431,0.1307
CUST010432,0.3649
CUST010433,0.0286
CUST010434,0.0728
CUST010435,0.0569
CUST010436,0.0329
CUST010437,0.0585
CUST010438,0.0319
CUST010439,0.0327
CUST010440,0.2747
CUST010441,0.0619
CUST010442,0.0462
CUST010443,0.0398
CUST010444,0.0125
CUST010445,0.0575
CUST010446,0.0625
CUST010447,0.1102
CUST010448,0.0329
CUST010449,0.026
CUST010450,0.0744
CUST010451,0.051
CUST010452,0.0711
CUST010453,0.0805
CUST010454,0.0569
CUST010455,0.1743
CUST010456,0.0417
CUST010457,0.0316
CUST010458,0.0262
CUST010459,0.0337
CUST010460,0.9984
CUST010461,0.0573
CUST010462,0.0277
CUST010463,0.0289
CUST010464,0.0828
CUST010465,0.04
CUST010466,0.9952
CUST010467,0.0861
CUST010468,0.0609
CUST010469,0.0348
CUST010470,0.0761
CUST010471,0.0315
CUST010472,0.0333
CUST010473,0.0343
CUST010474,0.025
CUST010475,0.0359
CUST010476,0.0511
CUST010477,0.0408
CUST010478,0.0675
CUST010479,0.0917
CUST010480,0.1032
CUST010481,0.0358
CUST010482,0.0301
CUST010483,0.0407
CUST010484,0.9957
CUST010485,0.0377
CUST010486,0.035
CUST010487,0.0951
CUST010488,0.0326
CUST010489,0.0447
CUST010490,0.0366
CUST010491,0.0329
CUST010492,0.0425
CUST010493,0.0469
CUST010494,0.9976
CUST010495,0.0642
CUST010496,0.997
CUST010497,0.035
CUST010498,0.0437
CUST010499,0.0634
CUST010500,0.034
CUST010501,0.1005
CUST010502,0.0665
CUST010503,0.0512
CUST010504,0.9945
CUST010505,0.0413
CUST010506,0.0333
CUST010507,0.148
CUST010508,0.0464
CUST010509,0.3056
CUST010510,0.0704
CUST010511,0.0844
CUST010512,0.9976
CUST010513,0.0633
CUST010514,0.9944
CUST010515,0.1077
CUST010516,0.9951
CUST010517,0.0427
CUST010518,0.0646
CUST010519,0.0418
CUST010520,0.051
CUST010521,0.0303
CUST010522,0.0491
CUST010523,0.0471
CUST010524,0.064
CUST010525,0.0382
CUST010526,0.9976
CUST010527,0.0602
CUST010528,0.9959
CUST010529,0.0222
CUST010530,0.0683
CUST010531,0.0561
CUST010532,0.0473
CUST010533,0.1521
CUST010534,0.0416
CUST010535,0.1124
CUST010536,0.1018
CUST010537,0.9954
CUST010538,0.051
CUST010539,0.9939
CUST010540,0.0344
CUST010541,0.9972
CUST010542,0.0253
CUST010543,0.0423
CUST010544,0.9942
CUST010545,0.0616
CUST010546,0.026
CUST010547,0.0338
CUST010548,0.9931
CUST010549,0.0339
CUST010550,0.0344
CUST010551,0.0957
CUST010552,0.0599
CUST010553,0.038
CUST010554,0.1109
CUST010555,0.0466
CUST010556,0.038
CUST010557,0.1374
CUST010558,0.9972
CUST010559,0.0467
CUST010560,0.0426
CUST010561,0.0423
CUST010562,0.0464
CUST010563,0.0364
CUST010564,0.0921
CUST010565,0.0321
CUST010566,0.9967
CUST010567,0.0669
CUST010568,0.0961
CUST010569,0.0251
CUST010570,0.1499
CUST010571,0.0281
CUST010572,0.0331
CUST010573,0.05
CUST010574,0.1476
CUST010575,0.0716
CUST010576,0.0609
CUST010577,0.1169
CUST010578,0.9951
CUST010579,0.0645
CUST010580,0.9964
CUST010581,0.9965
CUST010582,0.058
CUST010583,0.0323
CUST010584,0.0377
CUST010585,0.0848
CUST010586,0.0804
CUST010587,0.034
CUST010588,0.0559
CUST010589,0.0556
CUST010590,0.0514
CUST010591,0.9939
CUST010592,0.022
CUST010593,0.1578
CUST010594,0.0793
CUST010595,0.0336
CUST010596,0.0484
CUST010597,0.0507
CUST010598,0.9975
CUST010599,0.1132
CUST010600,0.9945
CUST010601,0.0415
CUST010602,0.0359
CUST010603,0.0745
CUST010604,0.087
CUST010605,0.0483
CUST010606,0.0381
CUST010607,0.0393
CUST010608,0.034
CUST010609,0.0327
CUST010610,0.0328
CUST010611,0.0253
CUST010612,0.0213
CUST010613,0.1838
CUST010614,0.0404
CUST010615,0.1019
CUST010616,0.0692
CUST010617,0.0268
CUST010618,0.0433
CUST010619,0.016
CUST010620,0.0716
CUST010621,0.0439
CUST010622,0.0723
CUST010623,0.0688
CUST010624,0.0828
CUST010625,0.1188
CUST010626,0.0313
CUST010627,0.0448
CUST010628,0.0605
CUST010629,0.0323
CUST010630,0.1674
CUST010631,0.0615
CUST010632,0.0768
CUST010633,0.068
CUST010634,0.0524
CUST010635,0.087
CUST010636,0.9953
CUST010637,0.9933
CUST010638,0.0412
CUST010639,0.0436
CUST010640,0.0753
CUST010641,0.0226
CUST010642,0.063
CUST010643,0.0419
CUST010644,0.0319
CUST010645,0.0632
CUST010646,0.0441
CUST010647,0.045
CUST010648,0.0358
CUST010649,0.0739
CUST010650,0.9949
CUST010651,0.0472
CUST010652,0.0549
CUST010653,0.0886
CUST010654,0.0431
CUST010655,0.0718
CUST010656,0.0303
CUST010657,0.0627
CUST010658,0.997
CUST010659,0.0712
CUST010660,0.0628
CUST010661,0.9937
CUST010662,0.0448
CUST010663,0.0472
CUST010664,0.0472
CUST010665,0.0336
CUST010666,0.0387
CUST010667,0.0496
CUST010668,0.0388
CUST010669,0.0348
CUST010670,0.2184
CUST010671,0.9955
CUST010672,0.055
CUST010673,0.0424
CUST010674,0.016
CUST010675,0.0165
CUST010676,0.9951
CUST010677,0.0287
CUST010678,0.0742
CUST010679,0.0459
CUST010680,0.0381
CUST010681,0.047
CUST010682,0.0365
CUST010683,0.0335
CUST010684,0.0289
CUST010685,0.0803
CUST010686,0.1503
CUST010687,0.0384
CUST010688,0.046
CUST010689,0.0307
CUST010690,0.1118
CUST010691,0.0311
CUST010692,0.084
CUST010693,0.0357
CUST010694,0.0364
CUST010695,0.0359
CUST010696,0.9953
CUST010697,0.1101
CUST010698,0.0576
CUST010699,0.0337
CUST010700,0.0673
CUST010701,0.2299
CUST010702,0.0173
CUST010703,0.0534
CUST010704,0.0578
CUST010705,0.0307
CUST010706,0.0754
CUST010707,0.9959
CUST010708,0.0529
CUST010709,0.9953
CUST010710,0.0403
CUST010711,0.0282
CUST010712,0.055
CUST010713,0.9944
CUST010714,0.9942
CUST010715,0.0421
CUST010716,0.1165
CUST010717,0.9944
CUST010718,0.9958
CUST010719,0.0295
CUST010720,0.0642
CUST010721,0.0225
CUST010722,0.0618
CUST010723,0.0505
CUST010724,0.0391
CUST010725,0.0669
CUST010726,0.0361
CUST010727,0.0478
CUST010728,0.0442
CUST010729,0.0491
CUST010730,0.0348
CUST010731,0.0535
CUST010732,0.0266
CUST010733,0.2311
CUST010734,0.1703
CUST010735,0.0427
CUST010736,0.0302
CUST010737,0.0609
CUST010738,0.0894
CUST010739,0.0349
CUST010740,0.0652
CUST010741,0.0459
CUST010742,0.095
CUST010743,0.0215
CUST010744,0.16
CUST010745,0.0568
CUST010746,0.0486
CUST010747,0.0407
CUST010748,0.0549
CUST010749,0.0431
CUST010750,0.995
CUST010751,0.0691
CUST010752,0.0422
CUST010753,0.0424
CUST010754,0.051
CUST010755,0.0743
CUST010756,0.0351
CUST010757,0.1521
CUST010758,0.1843
CUST010759,0.0497
CUST010760,0.0617
CUST010761,0.0626
CUST010762,0.0422
CUST010763,0.0983
CUST010764,0.0615
CUST010765,0.0336
CUST010766,0.0492
CUST010767,0.0312
CUST010768,0.0262
CUST010769,0.2099
CUST010770,0.9964
CUST010771,0.9952
CUST010772,0.0362
CUST010773,0.042
CUST010774,0.012
CUST010775,0.9943
CUST010776,0.0805
CUST010777,0.0795
CUST010778,0.0533
CUST010779,0.0716
CUST010780,0.0358
CUST010781,0.0289
CUST010782,0.0246
CUST010783,0.057
CUST010784,0.0847
CUST010785,0.0318
CUST010786,0.061
CUST010787,0.023
CUST010788,0.0997
CUST010789,0.0416
CUST010790,0.1902
CUST010791,0.038
CUST010792,0.1325
CUST010793,0.0478
CUST010794,0.0392
CUST010795,0.0418
CUST010796,0.0328
CUST010797,0.0308
CUST010798,0.9932
CUST010799,0.0252
CUST010800,0.049
CUST010801,0.0902
CUST010802,0.0426
CUST010803,0.0274
CUST010804,0.0442
CUST010805,0.0817
CUST010806,0.0226
CUST010807,0.0233
CUST010808,0.5949
CUST010809,0.03
CUST010810,0.3353
CUST010811,0.0403
CUST010812,0.0445
CUST010813,0.0916
CUST010814,0.0419
CUST010815,0.0356
CUST010816,0.0392
CUST010817,0.0256
CUST010818,0.0363
CUST010819,0.0425
CUST010820,0.0335
CUST010821,0.0955
CUST010822,0.0627
CUST010823,0.0578
CUST010824,0.0367
CUST010825,0.1312
CUST010826,0.0337
CUST010827,0.0491
CUST010828,0.0245
CUST010829,0.038
CUST010830,0.1919
CUST010831,0.1097
CUST010832,0.9943
CUST010833,0.0625
CUST010834,0.0798
CUST010835,0.0243
CUST010836,0.0568
CUST010837,0.0648
CUST010838,0.9947
CUST010839,0.0613
CUST010840,0.0333
CUST010841,0.0663
CUST010842,0.0584
CUST010843,0.0785
CUST010844,0.0363
CUST010845,0.0553
CUST010846,0.0484
CUST010847,0.0718
CUST010848,0.0387
CUST010849,0.9966
CUST010850,0.04
CUST010851,0.055
CUST010852,0.0854
CUST010853,0.0616
CUST010854,0.0385
CUST010855,0.0378
CUST010856,0.0533
CUST010857,0.0446
CUST010858,0.0107
CUST010859,0.0381
CUST010860,0.0665
CUST010861,0.0237
CUST010862,0.0411
CUST010863,0.043
CUST010864,0.031
CUST010865,0.0462
CUST010866,0.0387
CUST010867,0.0259
CUST010868,0.9966
CUST010869,0.0643
CUST010870,0.0211
CUST010871,0.0932
CUST010872,0.0458
CUST010873,0.054
CUST010874,0.0597
CUST010875,0.0507
CUST010876,0.0232
CUST010877,0.9959
CUST010878,0.0624
CUST010879,0.053
CUST010880,0.1128
CUST010881,0.0296
CUST010882,0.027
CUST010883,0.0383
CUST010884,0.9954
CUST010885,0.0673
CUST010886,0.0632
CUST010887,0.0554
CUST010888,0.0257
CUST010889,0.0453
CUST010890,0.0901
CUST010891,0.0445
CUST010892,0.0306
